------------ Tamaño: 32 -----------
Numero,Resultado,Tiempo,Memoria
649053636533,"(821771, 789823)",8.463859558105469e-05,0
743819459233,"(920219, 808307)",0.0009057521820068359,0
806895568727,"(958141, 842147)",0.0009210109710693359,0
713053501441,"(908419, 784939)",0.0010542869567871094,0
673301240503,"(922357, 729979)",0.002615213394165039,0
380571235147,"(664571, 572657)",0.0008046627044677734,0
712969771097,"(994447, 716951)",0.005166769027709961,0
523431267133,"(822161, 636653)",0.0027055740356445312,0
390577385089,"(685381, 569869)",0.001230478286743164,0
987830778449,"(1031299, 957851)",0.0003554821014404297,0
403685092289,"(731299, 552011)",0.0028760433197021484,0
961173483313,"(1002257, 959009)",0.00011682510375976562,0
609601044379,"(834991, 730069)",0.0008342266082763672,0
426332977597,"(686479, 621043)",0.0003600120544433594,0
625161500503,"(880027, 710389)",0.002071380615234375,0
314519116453,"(572881, 549013)",6.961822509765625e-05,0
499241226751,"(858167, 581753)",0.006088733673095703,0
639263676341,"(886759, 720899)",0.0020058155059814453,0
407981455223,"(702497, 580759)",0.0013926029205322266,0
493652870093,"(918641, 537373)",0.01163339614868164,0
611661773279,"(814883, 750613)",0.0003752708435058594,0
529099862077,"(984121, 537637)",0.015216350555419922,0
906406708637,"(966439, 937883)",6.175041198730469e-05,0
440966006639,"(682723, 645893)",0.00014162063598632812,0
844562331299,"(939203, 899233)",0.0001342296600341797,0
1038298023601,"(1022443, 1015507)",5.245208740234375e-06,0
933363331513,"(985951, 946663)",0.000118255615234375,0
799332269971,"(981037, 814783)",0.0018014907836914062,0
593544649799,"(971713, 610823)",0.009693145751953125,0
1007502404147,"(1045397, 963751)",0.0004241466522216797,0
659154653177,"(947501, 695677)",0.004454135894775391,0
656336626571,"(1011649, 648779)",0.009267091751098633,0
629771057753,"(852287, 738919)",0.0009500980377197266,0
712400463223,"(955433, 745631)",0.0030052661895751953,0
640128725711,"(911201, 702511)",0.003103971481323242,0
671409628913,"(877397, 765229)",0.0009076595306396484,0
502391721539,"(864037, 581447)",0.006362438201904297,0
629125321793,"(832499, 755707)",0.0004916191101074219,0
461546064773,"(733331, 629383)",0.0009734630584716797,0
745840318877,"(885427, 842351)",0.0001316070556640625,0
780274833341,"(901811, 865231)",0.00011420249938964844,0
689158288081,"(965677, 713653)",0.004316568374633789,0
875335289033,"(974161, 898553)",0.00039386749267578125,0
705874190887,"(924109, 763843)",0.0017533302307128906,0
960840074797,"(1047887, 916931)",0.001051187515258789,0
333858376669,"(635051, 525719)",0.0012104511260986328,0
378214352539,"(664141, 569479)",0.0008523464202880859,0
816018703667,"(945233, 863299)",0.0004658699035644531,0
847089988279,"(987251, 858029)",0.0010979175567626953,0
407371900657,"(691693, 588949)",0.0009703636169433594,0
581962155323,"(852953, 682291)",0.0022602081298828125,0
495044683141,"(759179, 652079)",0.0010077953338623047,0
396814053043,"(683911, 580213)",0.0010170936584472656,0
566120727037,"(899051, 629687)",0.005472898483276367,0
564581752607,"(793343, 711649)",0.0005404949188232422,0
769056877621,"(898241, 856181)",0.00019025802612304688,0
495862958111,"(939923, 527557)",0.01356363296508789,0
510794126723,"(894791, 570853)",0.008365154266357422,0
694661436523,"(880541, 788903)",0.0006144046783447266,0
614653017443,"(960637, 639839)",0.007521152496337891,0
509525332571,"(761669, 668959)",0.0007631778717041016,0
562534510493,"(926689, 607037)",0.0077550411224365234,0
945098124379,"(1045739, 903761)",0.0012083053588867188,0
468780678419,"(890441, 526459)",0.010981321334838867,0
576280503109,"(1003087, 574507)",0.013511180877685547,0
333336366107,"(600367, 555221)",0.00022411346435546875,0
821804926703,"(1016357, 808579)",0.0027434825897216797,0
481306109161,"(749279, 642359)",0.0010333061218261719,0
577460410369,"(1032697, 559177)",0.016412019729614258,0
954331545521,"(1034249, 922729)",0.0007619857788085938,0
644468843437,"(937667, 687311)",0.0044443607330322266,0
473500861403,"(874213, 541631)",0.008971452713012695,0
916624326713,"(1048027, 874619)",0.0018451213836669922,0
519079273501,"(857737, 605173)",0.0049855709075927734,0
569036186249,"(942439, 603791)",0.00864267349243164,0
512174988011,"(841741, 608471)",0.004355430603027344,0
588014014979,"(909761, 646339)",0.0052645206451416016,0
687875720387,"(998561, 688867)",0.006702899932861328,0
615004848811,"(980711, 627101)",0.008957862854003906,0
497914805021,"(908539, 548039)",0.010271549224853516,0
735037111759,"(910097, 807647)",0.0007386207580566406,0
Media del tiempo: 0.003555350303649902
Media de la memoria: 0.0
------------ Tamaño: 48 -----------
Numero,Resultado,Tiempo,Memoria
5804139852211,"(2442827, 2375993)",0.00010538101196289062,0
9041263457047,"(3620327, 2497361)",0.024493932723999023,0
8748388055201,"(3180271, 2750831)",0.0036573410034179688,0
10983491445917,"(3910997, 2808361)",0.020760774612426758,0
7858881417311,"(2970293, 2645827)",0.0021698474884033203,0
7931306071957,"(3742243, 2119399)",0.05251026153564453,0
11464521728017,"(3790981, 3024157)",0.009862661361694336,0
8472494825699,"(3558991, 2380589)",0.026818513870239258,0
10966679937779,"(3597389, 3048511)",0.005232095718383789,0
8221957344721,"(2913541, 2821981)",0.00020837783813476562,0
11962377985703,"(3952079, 3026857)",0.014000654220581055,0
11848532062789,"(3805069, 3113881)",0.007867097854614258,0
7172350852993,"(3008197, 2384269)",0.008186817169189453,0
12244232136683,"(3583927, 3416429)",0.0005061626434326172,0
9613623232021,"(3740609, 2570069)",0.02480316162109375,0
7557252758227,"(3250223, 2325149)",0.017452001571655273,0
9366621844549,"(3802699, 2463151)",0.03275918960571289,0
13629339655879,"(4000439, 3406961)",0.005423307418823242,0
13233335650429,"(3741929, 3536501)",0.0007185935974121094,0
8022451899911,"(3737351, 2146561)",0.04953312873840332,0
14323868473441,"(4038739, 3546619)",0.0037393569946289062,0
8602416558563,"(3857989, 2229767)",0.05038261413574219,0
13508858208733,"(3988513, 3386941)",0.005584239959716797,0
10595658107081,"(3840469, 2758949)",0.02028656005859375,0
8572129051601,"(3564157, 2405093)",0.02573537826538086,0
6059833943939,"(2865209, 2114971)",0.01295614242553711,0
12491767709257,"(4119377, 3032441)",0.018800020217895508,0
7913609274163,"(3347297, 2364179)",0.019451141357421875,0
8631736656533,"(3739987, 2307959)",0.03899526596069336,0
8839368353369,"(3129289, 2824721)",0.0018353462219238281,0
16407597051463,"(4117237, 3985099)",0.00029015541076660156,0
11272175985043,"(4078561, 2763763)",0.02900838851928711,0
12853217376521,"(3720169, 3455009)",0.0011920928955078125,0
11367358982729,"(3752779, 3029051)",0.008830547332763672,0
8554062746711,"(3879149, 2205139)",0.05370688438415527,0
8359094811377,"(3681527, 2270551)",0.03853750228881836,0
11986480037633,"(3685663, 3252191)",0.0030918121337890625,0
8491315994477,"(3203621, 2650537)",0.006028652191162109,0
7997320842013,"(2871721, 2784853)",0.00020885467529296875,0
9530493059977,"(3934057, 2422561)",0.041615962982177734,0
11182855675837,"(3588457, 3116341)",0.003820657730102539,0
6451792479931,"(2822441, 2285891)",0.0064640045166015625,0
16095895082633,"(4067423, 3957271)",0.00023031234741210938,0
13896208533871,"(3919171, 3545701)",0.0021910667419433594,0
7209656901247,"(3127979, 2304893)",0.014215230941772461,0
12951038711461,"(3930497, 3295013)",0.006513357162475586,0
11349534030427,"(4100963, 2767529)",0.030451536178588867,0
8989859957119,"(3342307, 2689717)",0.008117198944091797,0
11752865487481,"(4017869, 2925149)",0.01967477798461914,0
8727641104639,"(3576329, 2440391)",0.024606943130493164,0
11656034348317,"(3561673, 3272629)",0.001432180404663086,0
10487102653787,"(3889331, 2696377)",0.02481222152709961,0
5631650739023,"(2486873, 2264551)",0.0012328624725341797,0
6253736800669,"(2577397, 2426377)",0.000583648681640625,0
13908861743779,"(4136633, 3362363)",0.00910639762878418,0
6896847631043,"(3075911, 2242213)",0.015053987503051758,0
7496761872361,"(3146987, 2382203)",0.012192964553833008,0
13646936140609,"(4148899, 3289291)",0.011379241943359375,0
5917250836691,"(2490307, 2376113)",0.0003643035888671875,0
10831662524777,"(4072297, 2659841)",0.03412985801696777,0
5677102473283,"(2496493, 2274031)",0.0012230873107910156,0
8011020676531,"(3471697, 2307523)",0.026938199996948242,0
11848640050783,"(3950533, 2999251)",0.014890909194946289,0
10023021380413,"(3328219, 3011527)",0.001834869384765625,0
6724833633601,"(3194797, 2104933)",0.02595686912536621,0
6704335165321,"(2818429, 2378749)",0.004255056381225586,0
7947684002941,"(2930509, 2712049)",0.001009225845336914,0
14369794513219,"(3902033, 3682643)",0.0007700920104980469,0
16713617652923,"(4149533, 4027831)",0.00025010108947753906,0
7987113476417,"(3478561, 2296097)",0.027850627899169922,0
11280884873477,"(3695141, 3052897)",0.007068634033203125,0
5905027314811,"(2676217, 2206483)",0.005393266677856445,0
11256854723371,"(3812741, 2952431)",0.012743473052978516,0
9480244967983,"(4090913, 2317391)",0.057672977447509766,0
13043452355671,"(3858287, 3380633)",0.0036423206329345703,0
7180848923363,"(2953469, 2431327)",0.005827665328979492,0
8467480121119,"(4000361, 2116679)",0.06811714172363281,0
7984412789917,"(3448831, 2315107)",0.02561354637145996,0
7787644295693,"(3439637, 2264089)",0.02803325653076172,0
10350584826511,"(4101527, 2523593)",0.04348421096801758,0
4853048027323,"(2218519, 2187517)",4.076957702636719e-05,0
7733656509367,"(3316699, 2331733)",0.01967763900756836,0
12565554033757,"(3645773, 3446609)",0.000690460205078125,0
14067480312911,"(3976121, 3537991)",0.0029163360595703125,0
7074616650971,"(3294953, 2147107)",0.027987241744995117,0
6782439018527,"(2794993, 2426639)",0.0029730796813964844,0
7960136586331,"(3117479, 2553389)",0.0063626766204833984,0
10106526624377,"(3789839, 2666743)",0.022357940673828125,0
10537640449031,"(3614087, 2915713)",0.00855398178100586,0
10562140624891,"(3915139, 2697769)",0.02568674087524414,0
12915320946331,"(3690871, 3499261)",0.0006356239318847656,0
7063468720211,"(3275081, 2156731)",0.026421546936035156,0
10170400544599,"(3216121, 3162319)",6.461143493652344e-05,0
9888326389673,"(3521633, 2807881)",0.00913858413696289,0
7863745694351,"(3736877, 2104363)",0.05277109146118164,0
10827620005151,"(4058981, 2667571)",0.03291463851928711,0
7115680790329,"(2926769, 2431241)",0.005347490310668945,0
12687088307273,"(3699497, 3429409)",0.0012538433074951172,0
10451483841719,"(3659651, 2855869)",0.011390924453735352,0
12031393777177,"(3981739, 3021643)",0.015171527862548828,0
Media del tiempo: 0.015488512516021728
Media de la memoria: 0.0
------------ Tamaño: 52 -----------
Numero,Resultado,Tiempo,Memoria
179857258579967,"(13438933, 13383299)",3.337860107421875e-05,0
135761829463879,"(14777491, 9187069)",0.15244770050048828,0
96058016498501,"(9870583, 9731747)",0.0001323223114013672,0
150238587258857,"(15599371, 9631067)",0.17349863052368164,0
140823188935601,"(12708331, 11081171)",0.012750387191772461,0
172953775268411,"(13957981, 12391031)",0.01065969467163086,0
167962813600727,"(13197557, 12726811)",0.0010280609130859375,0
217259351313863,"(15557471, 13964953)",0.009834766387939453,0
165584311989997,"(14573899, 11361703)",0.04605746269226074,0
140755013049163,"(14215853, 9901271)",0.08912086486816406,0
218114214170161,"(15587083, 13993267)",0.00968170166015625,0
153285576091567,"(13459337, 11388791)",0.01970958709716797,0
170312883733813,"(13120853, 12980321)",0.00010156631469726562,0
200309653831271,"(16120501, 12425771)",0.054589033126831055,0
113247583370443,"(11552977, 9802459)",0.016279220581054688,0
100315164155467,"(10398607, 9646981)",0.003198385238647461,0
113523230064001,"(12058609, 9414289)",0.03747415542602539,0
138522298217291,"(12823409, 10802299)",0.019765853881835938,0
116012358847199,"(13642547, 8503717)",0.13724541664123535,0
131608228373507,"(13044121, 10089467)",0.042908668518066406,0
97438289075423,"(10712021, 9096163)",0.01500248908996582,0
126682034875447,"(13550143, 9349129)",0.0894014835357666,0
169913161601891,"(15991687, 10625093)",0.12650489807128906,0
223598900786017,"(16768019, 13334843)",0.04505634307861328,0
148322438714557,"(12350867, 12009071)",0.0006134510040283203,0
120518962401853,"(11118007, 10839979)",0.0004546642303466797,0
184550739610483,"(16709041, 11044963)",0.13374948501586914,0
142253449320097,"(14236693, 9992029)",0.08553433418273926,0
139821429104419,"(15531457, 9002467)",0.20296978950500488,0
156969686415571,"(14047109, 11174519)",0.037713050842285156,0
94055464520819,"(10905931, 8624249)",0.030643939971923828,0
105569432621057,"(12230041, 8631977)",0.07173681259155273,0
116072965096477,"(13138471, 8834587)",0.09756302833557129,0
134361310423037,"(15507053, 8664529)",0.22708845138549805,0
99280760114491,"(10405631, 9541061)",0.004351377487182617,0
185030393118001,"(14573831, 12696071)",0.014821290969848633,0
184035605677223,"(16350307, 11255789)",0.10804915428161621,0
253554989739299,"(16266581, 15587479)",0.001692056655883789,0
140474319436421,"(13144513, 10686917)",0.028932571411132812,0
208225759073923,"(14527687, 14333029)",0.00021123886108398438,0
136496827933561,"(12072689, 11306249)",0.0029077529907226562,0
154637036576681,"(13004377, 11891153)",0.005715370178222656,0
214750729873417,"(16540009, 12983713)",0.0489194393157959,0
150274618938077,"(13763861, 10918057)",0.03717970848083496,0
116879962118203,"(11433007, 10223029)",0.007786989212036133,0
165641063113531,"(13254499, 12496969)",0.002553701400756836,0
149217838159763,"(13126627, 11367569)",0.014460563659667969,0
215032321521097,"(15122813, 14219069)",0.003297567367553711,0
235781714477173,"(16166783, 14584331)",0.009499073028564453,0
126962002062521,"(11607877, 10937573)",0.002325773239135742,0
185367091516337,"(16567883, 11188339)",0.12053155899047852,0
118277776964951,"(13849813, 8540027)",0.14608168601989746,0
135299304320317,"(12438823, 10877179)",0.012088298797607422,0
225656920681693,"(16050103, 14059531)",0.015017986297607422,0
197566770614251,"(16302679, 12118669)",0.07100605964660645,0
230212883708491,"(16190351, 14219141)",0.014636039733886719,0
123845252615219,"(14384719, 8609501)",0.16868329048156738,0
247443858162269,"(15858113, 15603613)",0.0002968311309814453,0
137336617884329,"(15468227, 8878627)",0.20820188522338867,0
207106371471143,"(14929963, 13871861)",0.004456281661987305,0
97198613437063,"(10538849, 9222887)",0.010101079940795898,0
101403842938033,"(10704181, 9473293)",0.008613824844360352,0
112101001123751,"(11908747, 9413333)",0.03324317932128906,0
185564194046111,"(14503039, 12794849)",0.012310028076171875,0
255526492840733,"(16557977, 15432229)",0.004565238952636719,0
202722947229059,"(16720967, 12123877)",0.08361434936523438,0
146120359786307,"(13708777, 10658891)",0.04349565505981445,0
236976671134201,"(16618633, 14259697)",0.02053546905517578,0
111330581250949,"(10666729, 10437181)",0.0003409385681152344,0
157466367506627,"(13520659, 11646353)",0.015858173370361328,0
142974980995697,"(15484243, 9233579)",0.1830451488494873,0
151705176069431,"(15614923, 9715397)",0.1588423252105713,0
197776510558937,"(14302207, 13828391)",0.0009653568267822266,0
163113079027441,"(13777861, 11838781)",0.017142057418823242,0
231494214980653,"(16159973, 14325161)",0.012840747833251953,0
185236976366843,"(15023773, 12329591)",0.030425310134887695,0
167114919993631,"(15640577, 10684703)",0.10720491409301758,0
128181424025051,"(12896111, 9939541)",0.043670654296875,0
160977807629557,"(16034063, 10039739)",0.15978312492370605,0
210207364252199,"(14731253, 14269483)",0.0009057521820068359,0
158830747954399,"(16011679, 9919681)",0.16629695892333984,0
243026446760497,"(16754897, 14504801)",0.018594026565551758,0
170579981678657,"(13907287, 12265511)",0.011742591857910156,0
179341078680877,"(15825241, 11332597)",0.08570599555969238,0
161680644975137,"(13616821, 11873597)",0.013652801513671875,0
176213003851109,"(14197837, 12411257)",0.013782739639282227,0
