------------ Tamaño: 24 -----------
Numero,Resultado,Tiempo,Memoria
3168029233,"(55843.0, 56731.0)",0.00014495849609375,12320768
3388171601,"(53087.0, 63823.0)",0.0003120899200439453,12320768
2283746771,"(37217.0, 61363.0)",0.0011136531829833984,12320768
2364205799,"(38453.0, 61483.0)",0.0009310245513916016,12320768
3142946321,"(53093.0, 59197.0)",0.00011754035949707031,12320768
3301967129,"(56197.0, 58757.0)",0.00013780593872070312,12320768
2218377211,"(39047.0, 56813.0)",0.0005936622619628906,12320768
3024571787,"(53611.0, 56417.0)",0.00014400482177734375,12320768
3282005621,"(50363.0, 65167.0)",0.0005893707275390625,12320768
3417898921,"(52813.0, 64717.0)",0.0004885196685791016,12320768
2454730673,"(47417.0, 51769.0)",0.00021076202392578125,12320768
2107013539,"(42457.0, 49627.0)",0.000339508056640625,12320768
2841008759,"(44741.0, 63499.0)",0.001199960708618164,12320768
1214701333,"(34679.0, 35027.0)",0.00012922286987304688,12582912
2908861057,"(44729.0, 65033.0)",0.0008137226104736328,12582912
3283749319,"(51043.0, 64333.0)",0.00060272216796875,12582912
2437589383,"(41341.0, 58963.0)",0.0007834434509277344,12582912
2443228517,"(38231.0, 63907.0)",0.0011050701141357422,12582912
2849346223,"(50021.0, 56963.0)",0.0001366138458251953,12582912
1506286591,"(37337.0, 40343.0)",0.000133514404296875,12582912
2174372203,"(41243.0, 52721.0)",0.00038361549377441406,12582912
2660225137,"(41507.0, 64091.0)",0.0006234645843505859,12582912
3695297797,"(56773.0, 65089.0)",0.0001544952392578125,12582912
3016300561,"(51551.0, 58511.0)",0.00017547607421875,12582912
2241654439,"(45307.0, 49477.0)",0.00013709068298339844,12582912
2328238109,"(47701.0, 48809.0)",0.0001232624053955078,12582912
2028238783,"(40483.0, 50101.0)",0.0002491474151611328,12582912
1329123043,"(33151.0, 40093.0)",0.00015974044799804688,12582912
1430079113,"(36931.0, 38723.0)",8.177757263183594e-05,12582912
3039515077,"(47251.0, 64327.0)",0.0003857612609863281,12582912
1864174769,"(33767.0, 55207.0)",0.0007450580596923828,12582912
1290110243,"(35393.0, 36451.0)",9.584426879882812e-05,12582912
1424090693,"(35221.0, 40433.0)",0.00010442733764648438,12582912
2900595179,"(46099.0, 62921.0)",0.0009033679962158203,12582912
2130938987,"(33547.0, 63521.0)",0.00148773193359375,12582912
1826787631,"(38287.0, 47713.0)",0.00021886825561523438,12582912
1925979943,"(37619.0, 51197.0)",0.00033593177795410156,12582912
2138701333,"(37589.0, 56897.0)",0.0006487369537353516,12582912
2153580139,"(34141.0, 63079.0)",0.001003265380859375,12582912
3876504769,"(61843.0, 62683.0)",6.461143493652344e-05,12582912
4248040033,"(65141.0, 65213.0)",6.461143493652344e-05,12582912
1601856121,"(38321.0, 41801.0)",0.00010752677917480469,12582912
1537044227,"(33377.0, 46051.0)",0.0003056526184082031,12582912
3017925577,"(47317.0, 63781.0)",0.00031876564025878906,12582912
2342291423,"(41491.0, 56453.0)",0.0003082752227783203,12582912
2991563761,"(48397.0, 61813.0)",0.0003237724304199219,12582912
3417709963,"(58153.0, 58771.0)",0.00029969215393066406,12582912
2104224121,"(33721.0, 62401.0)",0.002710103988647461,12582912
3170902897,"(52501.0, 60397.0)",0.0003428459167480469,12582912
4113504223,"(62939.0, 65357.0)",0.00024437904357910156,12582912
