------------ Tamaño: 32 -----------
Numero,Resultado,Tiempo,Memoria
2326706177,58391,0.0009083747863769531,12689408
2098407403,44879,0.0002129077911376953,12689408
2595694313,48761,0.0005652904510498047,12689408
1565129603,41729,0.00031876564025878906,12689408
1712915497,45589,0.00016880035400390625,12689408
3509317919,61471,0.00022554397583007812,12689408
3446333393,56813,0.0002841949462890625,12689408
1868829877,45589,0.00016760826110839844,12689408
2610071791,53857,0.00021386146545410156,12689408
2629006447,55351,0.0005807876586914062,12689408
Media del tiempo: 0.0003646135330200195
Media de la memoria: 12.1015625
------------ Tamaño: 40 -----------
Numero,Resultado,Tiempo,Memoria
926213359459,1012721,0.0012297630310058594,12689408
651656533501,738539,0.001878976821899414,12689408
929533740803,974821,0.0016355514526367188,12689408
492914708423,647399,0.0008587837219238281,12689408
460344031729,799343,0.0009655952453613281,12689408
527151042829,703139,0.0020122528076171875,12689408
641616399707,662339,0.0014111995697021484,12689408
367888838909,679907,0.0030624866485595703,12689408
629930281889,720173,0.0024900436401367188,12689408
401552602007,620773,0.001004934310913086,12689408
Media del tiempo: 0.0016549587249755859
Media de la memoria: 12.1015625
------------ Tamaño: 44 -----------
Numero,Resultado,Tiempo,Memoria
7649068005941,3614839,0.0022301673889160156,12689408
11652686667533,2898121,0.004538059234619141,12689408
7928959408477,3646637,0.0003609657287597656,12689408
7219662332587,2289149,0.002536296844482422,12689408
11270984023499,3203483,0.0023658275604248047,12689408
8843145759047,3012809,0.005745887756347656,12689408
6769463417767,2258363,0.0012197494506835938,12689408
8455429430081,3793753,0.0034394264221191406,12689408
8194558628651,2759881,0.005401134490966797,12689408
8908522453769,2647157,0.0028302669525146484,12689408
Media del tiempo: 0.0030667781829833984
Media de la memoria: 12.1015625
------------ Tamaño: 48 -----------
Numero,Resultado,Tiempo,Memoria
110374662292987,10413373,0.00444340705871582,12689408
160666531265971,13679933,0.0038073062896728516,12689408
187292224431751,16636097,0.00962519645690918,12689408
145817686389229,10954813,0.0006649494171142578,12689408
120685959081833,11267393,0.005974531173706055,12689408
88694735235979,8499889,0.0076258182525634766,12689408
167604244402849,10567619,0.002382993698120117,12689408
133911825431767,9589487,0.0029404163360595703,12689408
131150207718763,9569773,0.015236377716064453,12689408
73286361392903,8499229,0.005452871322631836,12689408
Media del tiempo: 0.005815386772155762
Media de la memoria: 12.1015625
------------ Tamaño: 52 -----------
Numero,Resultado,Tiempo,Memoria
2701875072397031,66626431,0.014577865600585938,12689408
1687788324089509,41658839,0.013460636138916016,12689408
2388838954481869,45025811,0.005639553070068359,12689408
2484305666501851,54521897,0.004241943359375,12689408
1581539099388197,39740717,0.018323898315429688,12689408
2618410120243987,39018167,0.00331878662109375,12689408
2568310539189443,43352711,0.01629638671875,12689408
2085814065167611,53588849,0.004843473434448242,12689408
3527534942542801,65119687,0.0060694217681884766,12689408
3141090041004211,49872827,0.002331256866455078,12689408
Media del tiempo: 0.008910322189331054
Media de la memoria: 12.1015625
------------ Tamaño: 56 -----------
Numero,Resultado,Tiempo,Memoria
47463284509797019,243216157,0.014982461929321289,12689408
53392335317333731,218846333,0.029807090759277344,12689408
46922569202210263,197937629,0.04069876670837402,12689408
66572397028900513,257418443,0.023955583572387695,12689408
26824064174693593,147567289,0.004562854766845703,12689408
47128800210808937,235184933,0.00784754753112793,12689408
50513381559165409,235971139,0.02187633514404297,12689408
67871063209837487,258070697,0.016753673553466797,12689408
40842154923927499,253521791,0.04644179344177246,12689408
40564533961337927,213394481,0.007609844207763672,12689408
Media del tiempo: 0.021453595161437987
Media de la memoria: 12.1015625
------------ Tamaño: 60 -----------
Numero,Resultado,Tiempo,Memoria
901088480791020083,844747769,0.020860671997070312,12689408
568819965508386013,542017159,0.04408907890319824,12689408
733838565371896861,972834661,0.05019044876098633,12689408
855755423574617887,929340031,0.014969348907470703,12689408
619549948132212677,580202629,0.031231164932250977,12689408
471981215873535553,749055991,0.020828723907470703,12689408
420585517717633783,582751703,0.02126026153564453,12689408
509123959069071139,551464877,0.10548281669616699,12689408
605265104599522063,783856867,0.023498058319091797,12689408
763618151374994897,830450507,0.024299144744873047,12689408
Media del tiempo: 0.03567097187042236
Media de la memoria: 12.1015625
------------ Tamaño: 64 -----------
Numero,Resultado,Tiempo,Memoria
11670668481377794061,3031661777,0.02614903450012207,12689408
9412866314496356669,2499094709,0.03399968147277832,12689408
9633541895038029827,2928143963,0.10094714164733887,12689408
10738519641632026259,3146333087,0.1089620590209961,12689408
7623595168764191119,2870610049,0.02427053451538086,12689408
14331039136822767467,3440261749,0.158843994140625,12689408
14953398802534964749,4166192671,0.1018974781036377,12689408
12557351701163770229,3568881887,0.171630859375,12689408
17295603783688662937,4163610511,0.03584098815917969,12689408
9227319586514486887,3252825827,0.13289427757263184,12689408
Media del tiempo: 0.08954360485076904
Media de la memoria: 12.1015625
